episode,step,predicted_time,reward,epsilon,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
0,34,24.082772699757655,0.0,1.0,1,2,3,0.4,0.6,128,1024.0,3072.0,96.0,24.0,88.0,1,0,1,1,lz4
0,35,24.08277269975766,-1.4752095712119775e-16,1.0,1,2,3,0.4,0.6,128,2048.0,3072.0,96.0,24.0,88.0,1,0,1,1,lz4
0,36,24.082772699757665,-2.9504191424239545e-16,1.0,1,2,3,0.4,0.7,128,2048.0,3072.0,96.0,24.0,88.0,1,0,1,1,lz4
0,37,24.08277269975766,2.950419142423954e-16,1.0,1,2,3,0.4,0.7,128,2048.0,4096.0,96.0,24.0,88.0,1,0,1,1,lz4
0,38,18.462650827828217,0.23336689433546812,1.0,2,2,3,0.4,0.7,128,2048.0,4096.0,96.0,24.0,88.0,1,0,1,1,lz4
0,39,18.452530501549553,0.0005481513122378534,1.0,2,2,3,0.4,0.7,128,2048.0,4096.0,96.0,24.0,88.0,1,0,1,1,snappy
0,40,18.452530501549553,0.0,1.0,2,2,3,0.4,0.6,128,2048.0,4096.0,96.0,24.0,88.0,1,0,1,1,snappy
0,41,18.464572171453725,-0.0006525755317494267,1.0,2,2,3,0.4,0.6,128,1024.0,4096.0,96.0,24.0,88.0,1,0,1,1,snappy
0,42,18.455271594587174,0.0005036984762056566,1.0,2,2,3,0.4,0.6,128,1024.0,4096.0,96.0,24.0,88.0,1,0,1,0,snappy
0,43,18.455271594587177,-1.9250400410484836e-16,1.0,2,2,3,0.4,0.6,128,1024.0,4096.0,96.0,22.0,88.0,1,0,1,0,snappy
0,44,18.404417071640985,0.002755555380778446,1.0,2,2,3,0.3,0.6,128,1024.0,4096.0,96.0,22.0,88.0,1,0,1,0,snappy
0,45,18.440797771791416,-0.001976737432585659,1.0,2,2,2,0.3,0.6,128,1024.0,4096.0,96.0,22.0,88.0,1,0,1,0,snappy
0,46,18.440797771791416,0.0,1.0,2,2,2,0.3,0.6,128,1024.0,4096.0,96.0,24.0,88.0,1,0,1,0,snappy
0,47,18.44079777179142,-1.9265509674614123e-16,1.0,2,2,2,0.3,0.7,128,1024.0,4096.0,96.0,24.0,88.0,1,0,1,0,snappy
0,48,18.458926720421236,-0.0009830891729395276,1.0,2,2,2,0.3,0.7,128,1024.0,4096.0,96.0,24.0,96.0,1,0,1,0,snappy
0,49,18.44079777179142,0.0009821236578050516,1.0,2,2,2,0.3,0.7,128,1024.0,4096.0,96.0,24.0,88.0,1,0,1,0,snappy
1,0,18.38630242814405,0.0009842552158225578,0.995,2,2,3,0.3,0.5,128,1024.0,4096.0,96.0,22.0,88.0,1,0,1,0,snappy
1,1,18.39825929133616,-0.0006503136364062381,0.995,2,2,3,0.3,0.5,128,1024.0,4096.0,96.0,22.0,96.0,1,0,1,0,snappy
1,2,17.923326163546115,0.025814025135176447,0.995,3,2,3,0.3,0.5,128,1024.0,4096.0,96.0,22.0,96.0,1,0,1,0,snappy
1,3,17.92332616354611,1.9821732006564117e-16,0.995,3,2,3,0.3,0.5,128,1024.0,4096.0,96.0,20.0,96.0,1,0,1,0,snappy
1,4,17.92332616354611,0.0,0.995,3,2,3,0.3,0.5,128,1024.0,4096.0,96.0,18.0,96.0,1,0,1,0,snappy
1,5,17.923326163546115,-1.9821732006564122e-16,0.995,3,2,3,0.3,0.5,128,2048.0,4096.0,96.0,18.0,96.0,1,0,1,0,snappy
1,6,18.017630401221716,-0.005261536659830729,0.995,3,2,3,0.3,0.5,128,2048.0,3072.0,96.0,18.0,96.0,1,0,1,0,snappy
1,7,18.008827830374358,0.0004885531921423559,0.995,3,3,3,0.3,0.5,128,2048.0,3072.0,96.0,18.0,96.0,1,0,1,0,snappy
1,8,18.008827830374358,0.0,0.995,3,3,3,0.3,0.5,128,2048.0,3072.0,96.0,20.0,96.0,1,0,1,0,snappy
1,9,18.01763040122172,-0.0004887919930310421,0.995,3,2,3,0.3,0.5,128,2048.0,3072.0,96.0,20.0,96.0,1,0,1,0,snappy
1,10,18.017630401221716,1.9717985105075763e-16,0.995,3,2,3,0.3,0.5,128,2048.0,3072.0,96.0,22.0,96.0,1,0,1,0,snappy
1,11,17.987609177520987,0.0016662137602008443,0.995,3,2,3,0.3,0.5,128,3072.0,3072.0,96.0,22.0,96.0,1,0,1,0,snappy
1,12,17.68924931733873,0.016586965907348837,0.995,3,2,3,0.4,0.5,128,3072.0,3072.0,96.0,22.0,96.0,1,0,1,0,snappy
1,13,17.568212733883904,0.006842381001221431,0.995,3,2,3,0.4,0.5,128,3072.0,4096.0,96.0,22.0,96.0,1,0,1,0,snappy
1,14,17.561836798348242,0.0003629245406030589,0.995,3,2,3,0.4,0.5,128,3072.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,15,17.562919642047756,-6.165890914189017e-05,0.995,3,2,3,0.4,0.4,128,3072.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,16,17.52527017171357,0.0021436908612876785,0.995,3,2,3,0.5,0.4,128,3072.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,17,17.557146397279716,-0.0018188721345703963,0.995,3,2,3,0.5,0.4,128,2048.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,18,17.557146397279716,0.0,0.995,3,2,3,0.5,0.3,128,2048.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,19,17.552978959008115,0.00023736421496415504,0.995,3,2,3,0.6,0.3,128,2048.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,20,17.369299822985486,0.010464271418064108,0.995,3,2,3,0.6,0.3,160,2048.0,4096.0,112.0,22.0,96.0,1,0,1,0,snappy
1,21,17.490050655411498,-0.006951968913923487,0.995,3,2,3,0.6,0.3,160,2048.0,3072.0,112.0,22.0,96.0,1,0,1,0,snappy
1,22,18.452075439899538,-0.05500411653698588,0.995,2,2,3,0.6,0.3,160,2048.0,3072.0,112.0,22.0,96.0,1,0,1,0,snappy
1,23,18.452075439899538,0.0,0.995,2,2,3,0.6,0.3,160,2048.0,3072.0,112.0,24.0,96.0,1,0,1,0,snappy
1,24,18.48845614004997,-0.001971631877884266,0.995,2,2,2,0.6,0.3,160,2048.0,3072.0,112.0,24.0,96.0,1,0,1,0,snappy
1,25,18.483629760064215,0.00026104829679636895,0.995,2,2,1,0.6,0.3,160,2048.0,3072.0,112.0,24.0,96.0,1,0,1,0,snappy
1,26,18.515185351977443,-0.0017072183506622578,0.995,2,2,1,0.6,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,0,1,0,snappy
1,27,18.44408010039389,0.0038403748183897697,0.995,2,2,1,0.6,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,1,1,0,snappy
1,28,18.453380677260434,-0.0005042581042762271,0.995,2,2,1,0.6,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,1,1,1,snappy
1,29,18.46914598213379,-0.0008543315259724829,0.995,2,2,1,0.6,0.3,192,2048.0,2048.0,112.0,24.0,96.0,1,1,1,1,snappy
1,30,18.453380677260434,0.000853602266645446,0.995,2,2,1,0.6,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,1,1,1,snappy
1,31,18.446575983015638,0.00036875054841202683,0.995,2,2,1,0.6,0.3,192,2048.0,3072.0,112.0,24.0,88.0,1,1,1,1,snappy
1,32,18.421864808773208,0.0013396076467081246,0.995,2,2,1,0.5,0.3,192,2048.0,3072.0,112.0,24.0,88.0,1,1,1,1,snappy
1,33,18.381653310251025,0.0021828136803518712,0.995,2,2,1,0.5,0.3,192,2048.0,3072.0,112.0,24.0,80.0,1,1,1,1,snappy
1,34,18.371566690582107,0.000548732994724318,0.995,2,2,2,0.5,0.3,192,2048.0,3072.0,112.0,24.0,80.0,1,1,1,1,snappy
1,35,18.383608360486278,-0.0006554514433624318,0.995,2,2,2,0.5,0.3,192,1024.0,3072.0,112.0,24.0,80.0,1,1,1,1,snappy
1,36,18.53931677124612,-0.00846995909108477,0.995,2,3,2,0.5,0.3,192,1024.0,3072.0,112.0,24.0,80.0,1,1,1,1,snappy
1,37,18.568038896872686,-0.0015492548070116787,0.995,2,3,2,0.5,0.3,192,1024.0,3072.0,112.0,24.0,88.0,1,1,1,1,snappy
1,38,18.54067119221366,0.0014739146557708784,0.995,2,3,2,0.5,0.3,192,1024.0,3072.0,112.0,24.0,88.0,0,1,1,1,snappy
1,39,18.528629522309494,0.0006494732461047409,0.995,2,3,2,0.5,0.3,192,2048.0,3072.0,112.0,24.0,88.0,0,1,1,1,snappy
1,40,18.49990739668293,0.0015501484117852462,0.995,2,3,2,0.5,0.3,192,2048.0,3072.0,112.0,24.0,80.0,0,1,1,1,snappy
1,41,18.516802653817766,-0.0009132617138325299,0.995,2,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,80.0,0,1,1,1,snappy
1,42,18.545524779444335,-0.0015511385072004833,0.995,2,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,88.0,0,1,1,1,snappy
1,43,17.27120715437164,0.06871294504888502,0.995,3,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,88.0,0,1,1,1,snappy
1,44,17.29661733213755,-0.001471245034512699,0.995,3,3,2,0.4,0.3,160,2048.0,3072.0,112.0,24.0,88.0,0,1,1,1,snappy
1,45,17.292327373562177,0.00024802298004262835,0.995,3,3,2,0.4,0.3,160,2048.0,3072.0,112.0,24.0,88.0,0,1,0,1,snappy
1,46,17.29232737356218,-2.054502902965022e-16,0.995,3,3,1,0.4,0.3,160,2048.0,3072.0,112.0,24.0,88.0,0,1,0,1,snappy
1,47,17.300467364743838,-0.000470728491648994,0.995,3,3,1,0.4,0.3,160,2048.0,3072.0,128.0,24.0,88.0,0,1,0,1,snappy
1,48,17.300467364743838,0.0,0.995,3,3,1,0.4,0.3,160,2048.0,3072.0,128.0,24.0,96.0,0,1,0,1,snappy
1,49,17.336156873830348,-0.0020629216733901753,0.995,3,3,1,0.4,0.3,160,3072.0,3072.0,128.0,24.0,96.0,0,1,0,1,snappy
2,0,17.28614613113562,-0.0008649642512218733,0.990025,3,3,2,0.4,0.3,192,2048.0,2048.0,112.0,24.0,88.0,0,1,1,1,snappy
2,1,17.28614613113562,0.0,0.990025,3,3,2,0.4,0.3,192,2048.0,2048.0,112.0,24.0,96.0,0,1,1,1,snappy
2,2,17.443730395803563,-0.009116217314864852,0.990025,3,3,2,0.4,0.3,192,2048.0,2048.0,112.0,24.0,96.0,1,1,1,1,snappy
2,3,17.409629244215953,0.00195492310496919,0.990025,3,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,1,1,1,snappy
2,4,17.404519510970804,0.0002935004056359611,0.990025,3,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,0,1,1,snappy
2,5,18.645231093166625,-0.07128674718160122,0.990025,2,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,0,1,1,snappy
2,6,18.614561821247705,0.0016448855884741965,0.990025,2,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,96.0,1,0,0,1,snappy
2,7,18.6019605664711,0.0006769568307657638,0.990025,2,3,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,96.0,1,0,0,1,snappy
2,8,18.54780438734286,0.002911315661309999,0.990025,2,3,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,96.0,1,1,0,1,snappy
2,9,18.411188127256423,0.007365629765842559,0.990025,2,2,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,96.0,1,1,0,1,snappy
2,10,18.547804387342865,-0.00742028483670703,0.990025,2,3,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,96.0,1,1,0,1,snappy
2,11,18.41118812725642,0.0073656297658429406,0.990025,2,2,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,96.0,1,1,0,1,snappy
2,12,18.41118812725642,0.0,0.990025,2,2,2,0.4,0.3,192,2048.0,4096.0,128.0,24.0,96.0,1,1,0,1,snappy
2,13,18.54780438734286,-0.007420284836707032,0.990025,2,3,2,0.4,0.3,192,2048.0,4096.0,128.0,24.0,96.0,1,1,0,1,snappy
2,14,18.56040564211947,-0.000679393340227804,0.990025,2,3,2,0.4,0.3,192,2048.0,3072.0,128.0,24.0,96.0,1,1,0,1,snappy
2,15,18.55110506525292,0.0005010977155286221,0.990025,2,3,2,0.4,0.3,192,2048.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,16,18.544576493824348,0.0003519235865252985,0.990025,2,3,2,0.4,0.3,160,2048.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,17,18.59873267295258,-0.002920324394912234,0.990025,2,3,2,0.4,0.3,160,2048.0,3072.0,128.0,24.0,96.0,1,0,0,0,snappy
2,18,18.544576493824348,0.0029118209332073728,0.990025,2,3,2,0.4,0.3,160,2048.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,19,18.376404641824674,0.009068519416211935,0.990025,2,2,2,0.4,0.3,160,2048.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,20,18.3826514992882,-0.0003399390460367303,0.990025,2,2,2,0.4,0.3,160,1024.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,21,23.996583858866043,-0.3053929603025559,0.990025,1,2,2,0.4,0.3,160,1024.0,3072.0,128.0,24.0,96.0,1,1,0,0,snappy
2,22,23.996583858866043,0.0,0.990025,1,2,2,0.4,0.3,160,1024.0,3072.0,112.0,24.0,96.0,1,1,0,0,snappy
2,23,23.996583858866046,-1.4805081005260988e-16,0.990025,1,2,2,0.4,0.3,160,1024.0,3072.0,112.0,24.0,88.0,1,1,0,0,snappy
2,24,24.007024608959572,-0.0004350931847188077,0.990025,1,2,2,0.4,0.3,160,1024.0,3072.0,112.0,24.0,88.0,1,1,0,1,snappy
2,25,23.995883173774384,0.0004640906304161357,0.990025,1,2,2,0.5,0.3,160,1024.0,3072.0,112.0,24.0,88.0,1,1,0,1,snappy
2,26,23.99588317377438,1.48055133168982e-16,0.990025,1,2,2,0.5,0.3,160,1024.0,4096.0,112.0,24.0,88.0,1,1,0,1,snappy
2,27,23.995883173774384,-1.4805513316898203e-16,0.990025,1,2,2,0.5,0.3,160,2048.0,4096.0,112.0,24.0,88.0,1,1,0,1,snappy
2,28,23.995883173774388,-1.48055133168982e-16,0.990025,1,2,2,0.5,0.3,160,1024.0,4096.0,112.0,24.0,88.0,1,1,0,1,snappy
2,29,23.99588317377438,2.9611026633796395e-16,0.990025,1,2,2,0.5,0.3,128,1024.0,4096.0,112.0,24.0,88.0,1,1,0,1,snappy
2,30,24.16365405715987,-0.006991652783542908,0.990025,1,2,2,0.5,0.3,128,1024.0,4096.0,112.0,24.0,88.0,0,1,0,1,snappy
2,31,24.20213140758722,-0.0015923647282952453,0.990025,1,2,3,0.5,0.3,128,1024.0,4096.0,112.0,24.0,88.0,0,1,0,1,snappy
2,32,24.2132728427724,-0.0004603493385581674,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,112.0,24.0,88.0,0,1,0,1,snappy
2,33,24.045501959386925,0.006928880885904485,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,112.0,24.0,88.0,1,1,0,1,snappy
2,34,24.045501959386915,4.4324884772225595e-16,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,112.0,22.0,88.0,1,1,0,1,snappy
2,35,24.213272842772405,-0.006977225248566518,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,112.0,22.0,88.0,0,1,0,1,snappy
2,36,24.213272842772405,0.0,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,96.0,22.0,88.0,0,1,0,1,snappy
2,37,24.198091956529016,0.0006269654805430535,0.990025,1,2,3,0.4,0.3,128,1024.0,4096.0,96.0,22.0,80.0,0,1,0,1,snappy
2,38,24.18695052134383,0.0004604261858827282,0.990025,1,2,3,0.5,0.3,128,1024.0,4096.0,96.0,22.0,80.0,0,1,0,1,snappy
2,39,24.18695052134383,0.0,0.990025,1,2,3,0.5,0.4,128,1024.0,4096.0,96.0,22.0,80.0,0,1,0,1,snappy
2,40,24.1765097712503,0.00043166872501432555,0.990025,1,2,3,0.5,0.4,128,1024.0,4096.0,96.0,22.0,80.0,0,1,0,0,snappy
2,41,24.17650977125031,-4.4084696828637033e-16,0.990025,1,2,3,0.5,0.4,128,1024.0,4096.0,96.0,20.0,80.0,0,1,0,0,snappy
2,42,24.1765097712503,4.4084696828637013e-16,0.990025,1,2,3,0.5,0.4,160,1024.0,4096.0,96.0,20.0,80.0,0,1,0,0,snappy
2,43,24.21378051162104,-0.0015416096336230054,0.990025,1,2,3,0.5,0.4,160,1024.0,4096.0,96.0,20.0,80.0,0,0,0,0,snappy
2,44,24.213780511621046,-2.934456002932239e-16,0.990025,1,2,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,80.0,0,0,0,0,snappy
2,45,24.224221261714575,-0.0004311904160739639,0.990025,1,2,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,80.0,0,0,0,1,snappy
2,46,24.224221261714575,0.0,0.990025,1,2,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,80.0,0,0,0,1,lz4
2,47,24.04471616115737,0.007410149478815439,0.990025,1,2,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,80.0,1,0,0,1,lz4
2,48,24.198127667557955,-0.006380258572085367,0.990025,1,3,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,80.0,1,0,0,1,lz4
