episode,step,predicted_time,reward,epsilon,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
1,4,17.42952226037357,0.0609896650927329,0.2985,3,2,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
1,5,15.967870870834416,0.08386066856589945,0.2985,4,2,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
1,6,15.972403278241824,-0.00028384544464766273,0.2985,4,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
1,7,16.04641141224388,-0.004633500213638679,0.2985,4,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,8,17.57421968566977,-0.0952118348567411,0.2985,3,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,9,18.70747798134865,-0.06448413163987876,0.2985,2,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,10,23.847493791053353,-0.27475728234609165,0.2985,1,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,11,18.70747798134865,0.21553693879702512,0.2985,2,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,12,17.57421968566977,0.060577823307275125,0.2985,3,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,13,16.04641141224388,0.08693462928949747,0.2985,4,3,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,14,16.04641141224388,0.0,0.2985,4,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,15,17.57421968566977,-0.0952118348567411,0.2985,3,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,16,18.724996191764774,-0.06548094462671135,0.2985,2,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,17,23.847493791053353,-0.27356468043189486,0.2985,1,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,18,18.724996191764774,0.21480234544438123,0.2985,2,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,19,17.57421968566977,0.06145670174294148,0.2985,3,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,20,16.04641141224388,0.08693462928949747,0.2985,4,3,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,21,16.041879004836474,0.000282456138694557,0.2985,4,2,1,0.5,0.6,192,3072.0,1024.0,112.0,22.0,96.0,1,0,0,0,snappy
1,22,16.041879004836474,0.0,0.2985,4,2,1,0.5,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,23,16.04641141224388,-0.00028253594270597615,0.2985,4,3,1,0.5,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,24,17.57421968566977,-0.0952118348567411,0.2985,3,3,1,0.5,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,25,17.61642548316446,-0.0024015744795260084,0.2985,3,3,1,0.4,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,26,18.741891448899615,-0.06388730601510127,0.2985,2,3,1,0.4,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,27,23.85863522623854,-0.2730110667479798,0.2985,1,3,1,0.4,0.6,192,3072.0,1024.0,112.0,24.0,96.0,1,0,0,0,snappy
1,28,23.85863522623854,0.0,0.2985,1,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,96.0,1,0,0,0,snappy
1,29,18.70581424982554,0.215972997933519,0.2985,2,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,96.0,1,0,0,0,snappy
1,30,23.85863522623854,-0.275466275223013,0.2985,1,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,96.0,1,0,0,0,snappy
1,31,23.85863522623854,0.0,0.2985,1,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,88.0,1,0,0,0,snappy
1,32,18.68797369348759,0.21672075890847753,0.2985,2,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,88.0,1,0,0,0,snappy
1,33,18.697274270354136,-0.0004976771167966776,0.2985,2,3,1,0.4,0.6,192,3072.0,2048.0,112.0,24.0,88.0,1,0,0,1,snappy
1,34,18.697274270354136,0.0,0.2985,2,3,1,0.4,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,35,23.86907597633207,-0.2766072546830099,0.2985,1,3,1,0.4,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,36,18.697274270354136,0.21667372926820264,0.2985,2,3,1,0.4,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,37,17.45617828203097,0.06637844481379905,0.2985,3,3,1,0.4,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,38,17.773125827839543,-0.01815675462794932,0.2985,3,3,1,0.3,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,39,18.650411414074615,-0.04936023042502211,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,40,23.881339610845703,-0.2804725365373734,0.2985,1,3,1,0.3,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,41,18.650411414074615,0.2190383069798758,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,22.0,88.0,1,0,0,1,snappy
1,42,18.650411414074615,0.0,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,1,0,0,1,snappy
1,43,23.881339610845703,-0.2804725365373734,0.2985,1,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,1,0,0,1,snappy
1,44,18.650411414074615,0.2190383069798758,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,1,0,0,1,snappy
1,45,18.623043709415587,0.0014674048765688234,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,0,0,0,1,snappy
1,46,18.650411414074615,-0.001469561318013293,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,1,0,0,1,snappy
1,47,18.623043709415587,0.0014674048765688234,0.2985,2,3,1,0.3,0.6,192,3072.0,2048.0,112.0,20.0,88.0,0,0,0,1,snappy
1,48,18.6482967349266,-0.0013560095709943174,0.2985,2,3,1,0.3,0.6,192,4096.0,2048.0,112.0,20.0,88.0,0,0,0,1,snappy
1,49,25.605636053232054,-0.37308175739583643,0.2985,1,3,1,0.3,0.6,192,4096.0,2048.0,112.0,20.0,88.0,0,0,0,1,snappy
2,0,15.967870870834416,0.0,0.2970075,4,2,2,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,1,17.42952226037357,-0.09153702465172645,0.2970075,3,2,2,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,2,18.5579022105954,-0.0647395799704292,0.2970075,2,2,2,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,3,18.527032529119467,0.0016634251611860379,0.2970075,2,2,2,0.5,0.5,224,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,4,23.83833439231809,-0.2866784982889568,0.2970075,1,2,2,0.5,0.5,224,3072.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,5,25.47403003651215,-0.06861618841629998,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,6,18.58045053478921,0.2706120504624636,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,7,25.47403003651215,-0.3710125052573783,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,8,18.58045053478921,0.2706120504624636,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,96.0,0,0,0,0,snappy
2,9,18.57049714876551,0.0005356913173371804,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,88.0,0,0,0,0,snappy
2,10,25.47403003651215,-0.3717473383961375,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,22.0,88.0,0,0,0,0,snappy
2,11,25.47403003651215,0.0,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,0,0,0,snappy
2,12,18.57049714876551,0.27100277725400124,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,0,0,0,snappy
2,13,25.47403003651215,-0.3717473383961375,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,0,0,0,snappy
2,14,18.57049714876551,0.27100277725400124,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,0,0,0,snappy
2,15,18.492485545354768,0.004200835485760247,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,16,25.43316471857391,-0.3753242989535612,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,17,18.492485545354768,0.2728987623058307,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,18,18.502438931378467,-0.0005382394918891689,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,96.0,0,1,0,0,snappy
2,19,25.43316471857391,-0.3745844433212292,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,96.0,0,1,0,0,snappy
2,20,25.43316471857391,0.0,0.2970075,1,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,21,18.492485545354768,0.2728987623058307,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,22,17.46423201315599,0.05560385756024406,0.2970075,3,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,23,18.492485545354768,-0.0588776839098441,0.2970075,2,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,24,17.46423201315599,0.05560385756024406,0.2970075,3,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,25,15.980775616037771,0.08494254977835353,0.2970075,4,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,26,17.46423201315599,-0.09282755936010206,0.2970075,3,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,27,15.980775616037771,0.08494254977835353,0.2970075,4,2,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,28,15.985308023445178,-0.0002836162346749996,0.2970075,4,3,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,29,15.985308023445178,0.0,0.2970075,4,4,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,30,17.44812082137709,-0.09150982863679862,0.2970075,3,4,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,31,18.602462155970315,-0.06615849044207389,0.2970075,2,4,2,0.5,0.5,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,32,18.58191544213888,0.0011045158247959036,0.2970075,2,4,2,0.5,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,0,0,snappy
2,33,18.600954393491026,-0.00102459573726033,0.2970075,2,4,2,0.5,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,34,25.527905874408813,-0.3723976380126878,0.2970075,1,4,2,0.5,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,35,25.527905874408813,0.0,0.2970075,1,3,2,0.5,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,36,18.600954393491026,0.2713482067427203,0.2970075,2,3,2,0.5,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,37,18.62984704921493,-0.0015532888857581815,0.2970075,2,3,2,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,38,18.60446604171934,0.0013623841048474375,0.2970075,2,3,2,0.6,0.4,224,4096.0,1024.0,96.0,20.0,88.0,0,1,1,0,snappy
2,39,18.596685188210714,0.00041822503753558953,0.2970075,2,3,1,0.6,0.4,224,4096.0,1024.0,96.0,20.0,88.0,0,1,1,0,snappy
2,40,25.529060667545203,-0.37277479342013264,0.2970075,1,3,1,0.6,0.4,224,4096.0,1024.0,96.0,20.0,88.0,0,1,1,0,snappy
2,41,18.596685188210714,0.27154839614398885,0.2970075,2,3,1,0.6,0.4,224,4096.0,1024.0,96.0,20.0,88.0,0,1,1,0,snappy
2,42,17.457354193753165,0.06126527297347714,0.2970075,3,3,1,0.6,0.4,224,4096.0,1024.0,96.0,20.0,88.0,0,1,1,0,snappy
2,43,17.46230517111942,-0.0002836041081201188,0.2970075,3,3,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,44,18.622066195706303,-0.06641511605838778,0.2970075,2,3,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,45,18.622066195706303,0.0,0.2970075,2,4,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,46,25.529060667545203,-0.37090376541736536,0.2970075,1,4,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,47,18.622066195706303,0.2705541955415415,0.2970075,2,4,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,48,17.46230517111942,0.062278858446668396,0.2970075,3,4,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
2,49,18.622066195706303,-0.06641511605838778,0.2970075,2,4,1,0.6,0.4,224,4096.0,1024.0,112.0,20.0,88.0,0,1,1,0,snappy
3,0,15.962368105916719,0.00034461481823152586,0.29552246249999997,4,2,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,1,snappy
3,1,17.42660084466222,-0.09173029521871261,0.29552246249999997,3,2,1,0.5,0.5,192,3072.0,1024.0,112.0,22.0,96.0,0,0,0,1,snappy
3,2,17.256318543828296,0.009771400765518924,0.29552246249999997,3,2,1,0.5,0.5,192,3072.0,2048.0,112.0,22.0,96.0,0,0,0,1,snappy
3,3,18.529616404169317,-0.07378734097351342,0.29552246249999997,2,2,1,0.5,0.5,192,3072.0,2048.0,112.0,22.0,96.0,0,0,0,1,snappy
3,4,23.862358732946593,-0.28779561392201103,0.29552246249999997,1,2,1,0.5,0.5,192,3072.0,2048.0,112.0,22.0,96.0,0,0,0,1,snappy
3,5,23.862358732946593,0.0,0.29552246249999997,1,2,1,0.5,0.6,192,3072.0,2048.0,112.0,22.0,96.0,0,0,0,1,snappy
3,6,23.862358732946593,0.0,0.29552246249999997,1,2,1,0.5,0.6,192,3072.0,2048.0,128.0,22.0,96.0,0,0,0,1,snappy
3,7,23.862358732946593,0.0,0.29552246249999997,1,2,1,0.5,0.5,192,3072.0,2048.0,128.0,22.0,96.0,0,0,0,1,snappy
3,8,23.848623007637954,0.000575623116824311,0.29552246249999997,1,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,96.0,0,0,0,1,snappy
3,9,18.49662880835464,0.22441522923857035,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,96.0,0,0,0,1,snappy
3,10,18.478877132721884,0.000959724921588816,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,0,0,1,snappy
3,11,18.42963582614394,0.002664734779298286,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,12,23.811352267267214,-0.29201425855028945,0.29552246249999997,1,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,13,18.42963582614394,0.22601473367480124,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,14,17.31287401778464,0.060595978070010596,0.29552246249999997,3,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,15,18.42963582614394,-0.06450470367959167,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,16,17.31287401778464,0.060595978070010596,0.29552246249999997,3,2,1,0.5,0.5,160,3072.0,2048.0,128.0,22.0,88.0,0,1,0,1,snappy
3,17,17.31287401778464,0.0,0.29552246249999997,3,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,18,18.42963582614394,-0.06450470367959167,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,19,23.811352267267214,-0.29201425855028945,0.29552246249999997,1,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,20,18.42963582614394,0.22601473367480124,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,21,23.811352267267214,-0.29201425855028945,0.29552246249999997,1,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,22,18.42963582614394,0.22601473367480124,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,128.0,20.0,88.0,0,1,0,1,snappy
3,23,18.42963582614394,0.0,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,112.0,20.0,88.0,0,1,0,1,snappy
3,24,18.45440811082942,-0.001344154866605541,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,112.0,20.0,88.0,0,1,1,1,snappy
3,25,23.811352267267214,-0.29027992251316,0.29552246249999997,1,2,1,0.5,0.5,160,3072.0,2048.0,112.0,20.0,88.0,0,1,1,1,snappy
3,26,18.45440811082942,0.22497437761238923,0.29552246249999997,2,2,1,0.5,0.5,160,3072.0,2048.0,112.0,20.0,88.0,0,1,1,1,snappy
3,27,17.313854176977298,0.061803875095989745,0.29552246249999997,3,2,1,0.5,0.5,160,3072.0,2048.0,112.0,20.0,88.0,0,1,1,1,snappy
